cbsa,metro_name_x,year,qtr,hpi_at_sa,hpi_po_sa,RegionID,RegionName_x,RegionType,StateName,zhvi_qtr,zhvi_yoy,zhvi_qoq,RegionName_y,zori_qtr,unemployment_rate,qcew_avg_wkly_wage,qcew_employment,RegionName_x_x,inventory_qtr,metro_name_y,population,pop_yoy_growth,pop_velocity_3yr,pop_acceleration,sp500_qtr,index_sa,RegionName_y_y,median_income,income_moe,price_to_income_ratio,affordability_burden,hpi_3yr_chg,is_unaffordable,collapse_onset,prev_unaffordable,next_qtr_unaffordable,collapse_onset_confirmed,price_to_income_lag,price_to_income_5yr_chg,zhvi_yoy_fixed,zhvi_qoq_fixed,zhvi_yoy_lag,zhvi_qoq_lag,three-year_home_price_growth_trend,hpi_yoy,hpi_yoy_lag,hpi_3yr_chg_lag,pop_yoy_fixed,pop_velocity_fixed,pop_velocity_lag,pop_acceleration_fixed,pop_acceleration_lag,zori_yoy_fixed,zori_yoy_lag,unemployment_rate_lag,inv_qoq_fixed,inv_qoq_lag,sp500_yoy_fixed,sp500_yoy_lag,qcew_wage_yoy_fixed,qcew_wage_yoy_lag,qcew_emp_yoy_fixed,qcew_emp_yoy_lag
27740,"Johnson City, TN",2023,1,7.21,,394726.0,"Johnson City, TN",msa,TN,244569.417679254,0.0609369291658952,0.0024820581369522,"Johnson City, TN",1248.23941299961,3.46666666666667,1005.0,81900.0,"Johnson City, TN",474.0,"Johnson City, TN",213324.0,0.0138587886392152,0.0281913483552234,-0.0015944318273735,4000.06451612903,7.21,,56096.0,1509.0,4.359837023660403,False,90.74074074074075,False,False,False,False,False,4.251841826270616,0.5795545991952986,0.060936929165895215,0.0024820581369524586,0.20643291915027207,0.04636810078820419,0.013896434954657047,0.45951417004048567,0.25063291139240507,35.342465753424676,0.013858788639215192,-0.0015944318273735103,0.016749762218607023,-0.0015944318273735103,0.016749762218607023,0.1061851978106032,0.17932859749301877,3.16666666666667,-0.1449188214070951,-0.3177944862155383,-0.10389918970668588,0.154732010569141,0.11049723756906071,0.08124253285543603,0.02183406113537112,0.03375336953297303
27740,"Johnson City, TN",2023,2,6.69,,394726.0,"Johnson City, TN",msa,TN,252481.891364899,0.0515246944095171,0.0323526700955827,"Johnson City, TN",1283.0736825897,3.23333333333333,980.0,81900.0,"Johnson City, TN",516.333333333333,"Johnson City, TN",213324.0,0.0138587886392152,0.0281913483552234,-0.0015944318273735,4206.07290322581,6.69,,56096.0,1509.0,4.500889392557384,False,81.3008130081301,False,False,False,False,False,4.428689939275744,0.7542892858735573,0.051524694409517124,0.03235267009557985,0.20032958539123946,0.04159329538376655,0.014851678045157544,0.153448275862069,0.3679245283018866,60.664819944598335,0.013858788639215192,0.0,0.0,0.0015944318273735103,-0.016749762218607023,0.0947628701988561,0.19914407334505557,3.36666666666667,0.08931082981715832,0.09919177075679642,0.02445541834858167,-0.018634372653033138,0.024033437826541215,0.044759825327510994,0.021617373732333744,0.026847356893084484
27740,"Johnson City, TN",2023,3,7.07,,394726.0,"Johnson City, TN",msa,TN,261374.625574316,0.0680763843192762,0.0352212753213457,"Johnson City, TN",1303.48246826711,3.43333333333333,999.0,83011.0,"Johnson City, TN",486.333333333333,"Johnson City, TN",213324.0,0.0138587886392152,0.0281913483552234,-0.0015944318273735,4458.13746031746,7.07,,56096.0,1509.0,4.6594164570435685,False,89.03743315508021,False,False,False,False,False,4.513626597266447,0.8002097498230776,0.0680763843192762,0.035221275321345,0.1525491013888991,0.019178732120631148,0.013131839390489817,0.11338582677165365,0.40176600441501087,75.41436464088396,0.013858788639215192,0.0,0.0,0.0,0.0,0.0737807735358873,0.177236337644316,3.5,-0.058102001291155725,0.23462566844919763,0.12003623683289799,-0.0998083232963558,0.02566735112936347,0.11825487944890933,0.02103295162421137,0.029608804123450128
27740,"Johnson City, TN",2023,4,7.03,,394726.0,"Johnson City, TN",msa,TN,268212.915327329,0.0993959830614628,0.026162791196684,"Johnson City, TN",1313.34899584654,3.13333333333333,1049.0,83284.0,"Johnson City, TN",549.333333333333,"Johnson City, TN",213324.0,0.0138587886392152,0.0281913483552234,-0.0015944318273735,4464.90761904762,7.03,,56096.0,1509.0,4.781319796907605,False,83.07291666666667,False,False,False,False,False,4.499767326355885,0.7162143024269225,0.0993959830614628,0.02616279119668663,0.10738197319011622,-0.0030705399775330378,0.009557254305504258,0.08655332302936647,0.3854389721627409,76.775956284153,0.013858788639215192,0.0,0.0,0.0,0.0,0.056276017900591446,0.1247581340272137,3.3,0.12954078135709413,-0.09962100703844168,0.15912210409729033,-0.1629981883235685,0.05110220440881763,-0.01868239921337267,0.021588734605760163,0.019457783113245197
27740,"Johnson City, TN",2024,1,7.26,,394726.0,"Johnson City, TN",msa,TN,270183.192371924,0.1047300800554784,0.0073459439572114,"Johnson City, TN",1331.29187315448,3.16666666666667,1048.0,81267.0,"Johnson City, TN",540.333333333333,"Johnson City, TN",214867.0,0.0072331289493914,0.0369728675810546,-0.0066256596898237,4992.54098360656,7.26,,57762.0,1796.0,4.677524884386344,False,83.79746835443036,False,False,False,False,False,4.359837023660403,0.7111912712076625,0.10473008005547846,0.007345943957211887,0.060936929165895215,0.0024820581369524586,0.004223589770737692,0.006934812760055475,0.45951417004048567,90.74074074074075,0.007233128949391432,-0.00662565968982376,-0.0015944318273735103,-0.00662565968982376,-0.0015944318273735103,0.0665356816087781,0.1061851978106032,3.46666666666667,-0.01638349514563109,-0.1449188214070951,0.248115115012689,-0.10389918970668588,0.042786069651741254,0.11049723756906071,-0.007728937728937679,0.02183406113537112
27740,"Johnson City, TN",2024,2,7.6,,394726.0,"Johnson City, TN",msa,TN,275199.27151684,0.089976275245454,0.0185654744134172,"Johnson City, TN",1361.83174655378,3.23333333333333,1011.0,81187.0,"Johnson City, TN",569.0,"Johnson City, TN",214867.0,0.0072331289493914,0.0369728675810546,-0.0066256596898237,5246.62650793651,7.6,,57762.0,1796.0,4.764365352945535,False,79.24528301886791,False,False,False,False,False,4.500889392557384,0.8373558646949548,0.08997627524545404,0.018565474413415828,0.051524694409517124,0.03235267009557985,-0.0013639361338484506,0.1360239162929744,0.153448275862069,81.3008130081301,0.007233128949391432,0.0,0.0,0.00662565968982376,0.0015944318273735103,0.06138233916942193,0.0947628701988561,3.23333333333333,0.05305367057372057,0.08931082981715832,0.24739314525733902,0.02445541834858167,0.031632653061224536,0.024033437826541215,-0.008705738705738653,0.021617373732333744
27740,"Johnson City, TN",2024,3,7.32,,394726.0,"Johnson City, TN",msa,TN,278198.565599808,0.0643671511284804,0.0108986265350062,"Johnson City, TN",1377.97252867174,3.73333333333333,1049.0,81570.0,"Johnson City, TN",669.0,"Johnson City, TN",214867.0,0.0072331289493914,0.0369728675810546,-0.0066256596898237,5543.46921875,7.32,,57762.0,1796.0,4.816290391603615,False,61.58940397350994,False,False,False,False,False,4.6594164570435685,0.9602035186420323,0.06436715112848046,0.010898626535007061,0.0680763843192762,0.035221275321345,-0.00616836501901762,0.03536067892503536,0.11338582677165365,89.03743315508021,0.007233128949391432,0.0,0.0,0.0,0.0,0.05714695994619645,0.0737807735358873,3.43333333333333,0.17574692442882256,-0.058102001291155725,0.24344959483489204,0.12003623683289799,0.05005005005005003,0.02566735112936347,-0.01735914517353121,0.02103295162421137
27740,"Johnson City, TN",2024,4,7.77,,394726.0,"Johnson City, TN",msa,TN,277435.85755838,0.0343866447288536,-0.0027415958805642,"Johnson City, TN",1388.07982635898,3.6,1094.0,80817.0,"Johnson City, TN",682.333333333333,"Johnson City, TN",214867.0,0.0072331289493914,0.0369728675810546,-0.0066256596898237,5907.04296875,7.77,,57762.0,1796.0,4.8030860697063815,False,66.38115631691647,False,False,False,False,False,4.781319796907605,1.062467292145719,0.034386644728853666,-0.0027415958805667717,0.0993959830614628,0.02616279119668663,-0.008984729454088613,0.10526315789473673,0.08655332302936647,83.07291666666667,0.007233128949391432,0.0,0.0,0.0,0.0,0.05690096901035124,0.056276017900591446,3.13333333333333,0.019930244145490272,0.12954078135709413,0.3229933232101212,0.15912210409729033,0.04289799809342232,0.05110220440881763,-0.029621535949281963,0.021588734605760163
27740,"Johnson City, TN",2025,1,8.02,,394726.0,"Johnson City, TN",msa,TN,279254.252434021,0.0335737392931907,0.0065542893108461,"Johnson City, TN",1412.35033073029,3.53333333333333,1102.0,81127.0,"Johnson City, TN",583.666666666667,"Johnson City, TN",216416.0,0.0072091107522327,0.0285540473746246,-2.40181971586928e-05,5894.81783333333,8.02,,,,,False,62.348178137651814,False,False,False,False,False,4.677524884386344,1.067306928612406,0.03357373929319074,0.00655428931084856,0.10473008005547846,0.007345943957211887,-0.011143802031465814,0.10468319559228645,0.006934812760055475,83.79746835443036,0.007209110752232739,-2.40181971586928e-05,-0.00662565968982376,-2.40181971586928e-05,-0.00662565968982376,0.0608870670739865,0.0665356816087781,3.16666666666667,-0.1446018563751824,-0.01638349514563109,0.18072497605717697,0.248115115012689,0.0515267175572518,0.042786069651741254,-0.0017227164777831039,-0.007728937728937679
27740,"Johnson City, TN",2025,2,7.89,,394726.0,"Johnson City, TN",msa,TN,279239.057660821,0.0146794943232029,-5.44119671149756e-05,"Johnson City, TN",1432.98716358982,3.53333333333333,1068.0,80353.0,"Johnson City, TN",686.666666666667,"Johnson City, TN",216416.0,0.0072091107522327,0.0285540473746246,-2.40181971586928e-05,5732.06048387097,7.89,,,,,False,36.03448275862069,False,False,False,False,False,4.764365352945535,1.0738690307055885,0.014679494323202924,-5.441196711430951e-05,0.08997627524545404,0.018565474413415828,-0.012647479984827084,0.03815789473684217,0.1360239162929744,79.24528301886791,0.007209110752232739,0.0,0.0,2.40181971586928e-05,0.00662565968982376,0.05224978578749129,0.06138233916942193,3.23333333333333,0.17647058823529393,0.05305367057372057,0.09252306700317803,0.24739314525733902,0.05637982195845703,0.031632653061224536,-0.010272580585561686,-0.008705738705738653
27740,"Johnson City, TN",2025,3,7.8,,394726.0,"Johnson City, TN",msa,TN,278891.20506327,0.0024897305346223,-0.0012457161274804,"Johnson City, TN",1446.86730675972,3.7,1101.0,81036.0,"Johnson City, TN",806.333333333333,"Johnson City, TN",216416.0,0.0072091107522327,0.0285540473746246,-2.40181971586928e-05,6427.73875,7.8,,,,,False,22.83464566929134,False,False,False,False,False,4.816290391603615,1.077502471675173,0.002489730534622314,-0.0012457161274821438,0.06436715112848046,0.010898626535007061,-0.012349822486333343,0.06557377049180313,0.03536067892503536,61.58940397350994,0.007209110752232739,0.0,0.0,0.0,0.0,0.0499972072406909,0.05714695994619645,3.73333333333333,0.1742718446601932,0.17574692442882256,0.1595155481803856,0.24344959483489204,0.04957102001906577,0.05005005005005003,-0.00654652445752113,-0.01735914517353121
27740,"Johnson City, TN",2025,4,7.75,,394726.0,"Johnson City, TN",msa,TN,277976.424462012,0.0019484392118211,-0.0032800625643637,"Johnson City, TN",1457.35783957321,3.45,1132.0,81576.0,"Johnson City, TN",803.0,"Johnson City, TN",216416.0,0.0072091107522327,0.0285540473746246,-2.40181971586928e-05,6777.5671875,7.75,,,,,False,19.783616692426587,False,False,False,,False,4.8030860697063815,1.0038926761396945,0.0019484392118211957,-0.003280062564362529,0.034386644728853666,-0.0027415958805667717,-0.012012277356927531,-0.002574002574002532,0.10526315789473673,66.38115631691647,0.007209110752232739,0.0,0.0,0.0,0.0,0.04990924289703891,0.05690096901035124,3.6,-0.004133939644480833,0.019930244145490272,0.14737055805338306,0.3229933232101212,0.034734917733089565,0.04289799809342232,0.009391588403429907,-0.029621535949281963
28420,"Kennewick-Richland, WA",2019,2,2.19,,394741.0,"Kennewick, WA",msa,WA,297407.744156474,0.1158949867701699,0.0277251741397899,"Kennewick, WA",1180.45563867585,5.46666666666667,1001.0,135930.0,"Kennewick, WA",878.666666666667,"Kennewick-Richland, WA",299612.0,0.0146398951535613,0.056113474777312,-0.0032610755595818,2882.32777777778,2.19,,67310.0,1607.0,4.418477851084148,False,24.431818181818187,False,False,False,False,False,4.138758204264954,0.8824163120304696,0.11589498677016996,0.027725174139789477,0.10938152776132615,0.018678481762821386,0.0052342173833385556,0.06829268292682933,0.06770833333333326,23.493975903614462,0.014639895153561344,0.0,0.0,0.003261075559581883,0.004669201973528603,0.0397084331840436,0.03401206678050417,5.23333333333333,0.03494307027875965,0.13879142300194958,0.06629220382021028,0.12725771232385252,0.05590717299578052,0.020452099031216253,0.009341214209338311,0.023226835846977822
28420,"Kennewick-Richland, WA",2019,3,2.21,,394741.0,"Kennewick, WA",msa,WA,305016.896383001,0.1115162263618061,0.0255849162506119,"Kennewick, WA",1206.78734618615,5.0,1028.0,130356.0,"Kennewick, WA",1046.66666666667,"Kennewick-Richland, WA",299612.0,0.0146398951535613,0.056113474777312,-0.0032610755595818,2957.8528125,2.21,,67310.0,1607.0,4.5315242368593225,False,24.858757062146886,False,False,False,False,False,4.2613695564507115,1.0154680957562894,0.11151622636180614,0.025584916250612544,0.11388428865982148,0.029625154728635028,0.003939005384645299,0.05238095238095242,0.09375,22.807017543859654,0.014639895153561344,0.0,0.0,0.0,0.0,0.03940945494322157,0.046177107856531174,4.83333333333333,0.19119878603945706,0.19068812050667217,0.037988254372415486,0.15500598332389925,0.02594810379241519,0.05031446540880502,0.03246552666386804,0.0037683947751285807
28420,"Kennewick-Richland, WA",2019,4,2.24,,394741.0,"Kennewick, WA",msa,WA,312461.698343744,0.1036099639586971,0.0244078346118706,"Kennewick, WA",1207.31835406978,5.2,1065.0,123704.0,"Kennewick, WA",1045.33333333333,"Kennewick-Richland, WA",299612.0,0.0146398951535613,0.056113474777312,-0.0032610755595818,3082.755625,2.24,,67310.0,1607.0,4.6421289309722775,False,23.076923076923084,False,False,False,False,False,4.396653947159885,1.1746016083786306,0.10360996395869715,0.02440783461187257,0.11219549826640551,0.03174669291575194,0.0029788285716710054,0.04672897196261694,0.09183673469387754,24.418604651162788,0.014639895153561344,0.0,0.0,0.0,0.0,0.047417410456050746,0.03283833214641829,5.76666666666667,-0.0012738853503246883,-0.07734330074755069,0.14221561000009708,0.036741721225998614,0.032977691561590694,0.04457953394123604,0.029939720917840695,0.02117891121181459
28420,"Kennewick-Richland, WA",2020,1,2.29,,394741.0,"Kennewick, WA",msa,WA,319337.586296358,0.1035061558892511,0.0220055385638016,"Kennewick, WA",1208.33762683285,6.36666666666667,1066.0,123518.0,"Kennewick, WA",826.0,"Kennewick-Richland, WA",304545.0,0.01646462758501,0.0498076498814186,0.0018247324314486,3055.86919354839,2.29,,70545.0,2026.0,4.526721756274123,False,19.895287958115194,False,False,False,False,False,4.299279576159486,1.098411864921356,0.10350615588925116,0.02200553856380094,0.10607216747535175,0.022101679778197436,0.00200208125358181,0.040909090909090784,0.08910891089108919,25.714285714285733,0.016464627585009994,0.0018247324314486502,-0.003261075559581883,0.0018247324314486502,-0.003261075559581883,0.04527395862779837,0.03790874712265069,8.03333333333333,-0.20982142857142616,-0.2062947958865714,0.12306660146926007,-0.004562795426326538,0.03696498054474717,0.03420523138832987,0.028930817610062887,-0.007113022621066167
28420,"Kennewick-Richland, WA",2020,2,2.31,,394741.0,"Kennewick, WA",msa,WA,323534.091391487,0.0878468962168894,0.013141281437614,"Kennewick, WA",1211.25391002801,11.8,1056.0,124237.0,"Kennewick, WA",800.333333333333,"Kennewick-Richland, WA",304545.0,0.01646462758501,0.0498076498814186,0.0018247324314486,2931.68761904762,2.31,,70545.0,2026.0,4.586208680863094,False,20.3125,False,False,False,False,False,4.418477851084148,1.1832203174922125,0.08784689621688946,0.013141281437614616,0.11589498677016996,0.027725174139789477,0.0016201454221342756,0.0547945205479452,0.06829268292682933,24.431818181818187,0.016464627585009994,0.0,0.0,-0.0018247324314486502,0.003261075559581883,0.026090155651005587,0.0397084331840436,5.46666666666667,-0.03107344632768394,0.03494307027875965,0.017124992393438232,0.06629220382021028,0.05494505494505497,0.05590717299578052,-0.08602221731773707,0.009341214209338311
28420,"Kennewick-Richland, WA",2020,3,2.35,,394741.0,"Kennewick, WA",msa,WA,326955.735067035,0.0719266340461546,0.0105758365705204,"Kennewick, WA",1245.03035983126,8.43333333333333,1100.0,123640.0,"Kennewick, WA",897.0,"Kennewick-Richland, WA",304545.0,0.01646462758501,0.0498076498814186,0.0018247324314486,3319.8340625,2.35,,70545.0,2026.0,4.634711674350203,False,22.39583333333335,False,False,False,False,False,4.5315242368593225,1.2772921488658797,0.07192663404615462,0.01057583657051997,0.11151622636180614,0.025584916250612544,0.001084867396738414,0.06334841628959276,0.05238095238095242,24.858757062146886,0.016464627585009994,0.0,0.0,0.0,0.0,0.03168993589961877,0.03940945494322157,5.0,0.1207830070803837,0.19119878603945706,0.12237973724394036,0.037988254372415486,0.07003891050583655,0.02594810379241519,-0.051520451686151714,0.03246552666386804
