cbsa,metro_name_x,year,qtr,hpi_at_sa,hpi_po_sa,RegionID,RegionName_x,RegionType,StateName,zhvi_qtr,zhvi_yoy,zhvi_qoq,RegionName_y,zori_qtr,metro_name_y,population,pop_yoy_growth,pop_velocity_3yr,pop_acceleration,index_sa,RegionName,median_income,income_moe,price_to_income_ratio,affordability_burden,hpi_3yr_chg,is_unaffordable,collapse_onset,prev_unaffordable,price_to_income_lag,price_to_income_5yr_chg,zhvi_yoy_fixed,zhvi_qoq_fixed,zhvi_yoy_lag,zhvi_qoq_lag,three-year_home_price_growth_trend,hpi_yoy,hpi_yoy_lag,hpi_3yr_chg_lag,pop_yoy_fixed,pop_velocity_fixed,pop_velocity_lag,pop_acceleration_fixed,pop_acceleration_lag,zori_yoy_fixed,zori_yoy_lag,cum_onset
17140,"Cincinnati, OH-KY-IN",2024,3,1.01,357.13,394466.0,"Cincinnati, OH",msa,OH,293488.325411398,0.0433443935013821,0.0091158490301783,"Cincinnati, OH",1465.12591786888,"Cincinnati, OH-KY-IN",2299751.0,0.0081780863234164,0.0212196903593085,-0.00044102145102487,1.01,,81120.0,823.0,3.617952729430449,False,80.35714285714283,False,False,False,3.538756227097811,0.5724520933871755,0.043344393501382195,0.00911584903017748,0.03850970789454178,0.023957187904810384,-0.009957942754222796,0.010000000000000009,0.14942528735632177,112.7659574468085,0.008178086323416434,0.0,0.0,0.0,0.0,0.04731631959856997,0.05270057158309349,0
17140,"Cincinnati, OH-KY-IN",2024,4,1.02,361.69,394466.0,"Cincinnati, OH",msa,OH,295082.492818871,0.041293831249932,0.005431791555041,"Cincinnati, OH",1469.68464348849,"Cincinnati, OH-KY-IN",2299751.0,0.0081780863234164,0.0212196903593085,-0.00044102145102487,1.02,,81120.0,823.0,3.6376046945127096,False,72.88135593220339,False,False,False,3.564984542267694,0.5557214435770521,0.04129383124993202,0.005431791555041698,0.05204637609106566,0.007411732678572536,-0.011906467308150736,0.0,0.04081632653061229,112.5,0.008178086323416434,0.0,0.0,0.0,0.0,0.04669678748217709,0.05470184822926005,0
17140,"Cincinnati, OH-KY-IN",2025,1,1.2,369.81,394466.0,"Cincinnati, OH",msa,OH,298933.963614235,0.0469647273316731,0.013052183335486,"Cincinnati, OH",1473.14212865377,"Cincinnati, OH-KY-IN",2312858.0,0.0056993126647189,0.0226631287630941,-0.0024787736586975,1.2,,,,,False,76.47058823529409,False,False,False,3.5197779654711296,0.5613769412665883,0.04696472733167312,0.013052183335485523,0.05856201719728782,0.0075649749252098,-0.011965094216263695,0.04347826086956519,0.09523809523809512,134.6938775510204,0.005699312664718903,-0.0024787736586975306,-0.00044102145102487,-0.0024787736586975306,-0.00044102145102487,0.039288836461273124,0.053104634657209715,0
17140,"Cincinnati, OH-KY-IN",2025,2,1.12,368.05,394466.0,"Cincinnati, OH",msa,OH,300469.897044736,0.0331209421679206,0.0051380358789967,"Cincinnati, OH",1496.66963854924,"Cincinnati, OH-KY-IN",2312858.0,0.0056993126647189,0.0226631287630941,-0.0024787736586975,1.12,,,,,False,38.27160493827162,False,False,False,3.5852699498353178,0.5755704157427366,0.03312094216792061,0.005138035878998082,0.058689140808427354,0.018606851058976526,-0.010209290742846506,0.1200000000000001,0.0,88.67924528301884,0.005699312664718903,0.0,0.0,0.0024787736586975306,0.00044102145102487,0.037015830370579206,0.04588273624646466,0
17140,"Cincinnati, OH-KY-IN",2025,3,1.13,372.2,394466.0,"Cincinnati, OH",msa,OH,301583.841208014,0.0275837745343636,0.0037073403167327,"Cincinnati, OH",1514.04855401346,"Cincinnati, OH-KY-IN",2312858.0,0.0056993126647189,0.0226631287630941,-0.0024787736586975,1.13,,,,,False,29.885057471264354,False,False,False,3.617952729430449,0.5775025843438693,0.02758377453436367,0.0037073403167311447,0.043344393501382195,0.00911584903017748,-0.00806663405984712,0.1188118811881187,0.010000000000000009,80.35714285714283,0.005699312664718903,0.0,0.0,0.0,0.0,0.033391420865546584,0.04731631959856997,0
17140,"Cincinnati, OH-KY-IN",2025,4,1.08,376.03,394466.0,"Cincinnati, OH",msa,OH,303888.615710485,0.0298429188647917,0.0076422347206626,"Cincinnati, OH",1508.93353518187,"Cincinnati, OH-KY-IN",2312858.0,0.0056993126647189,0.0226631287630941,-0.0024787736586975,1.08,,,,,False,10.204081632653072,False,False,False,3.6376046945127096,0.555349494298838,0.029842918864791734,0.007642234720663721,0.04129383124993202,0.005431791555041698,-0.007083040648310822,0.05882352941176472,0.0,72.88135593220339,0.005699312664718903,0.0,0.0,0.0,0.0,0.026705655439263065,0.04669678748217709,0
19740,"Denver-Aurora-Centennial, CO",2017,1,0.64,433.26,394530.0,"Denver, CO",msa,CO,379314.575686633,0.0972582741220353,0.027372014833295,"Denver, CO",1408.97928048622,"Denver-Aurora-Lakewood, CO",2891776.0,0.0122590141611725,0.0500378907127992,-0.0033331015800421,0.64,,71884.0,430.0,5.276759441414404,True,28.000000000000004,True,False,True,5.07082077693113,1.3168129387816991,0.09725827412203536,0.0273720148332941,0.13751238151562073,0.028751661535485473,0.0037071576023695583,0.12280701754385981,0.16326530612244894,42.499999999999986,0.012259014161172477,-0.003333101580042186,-0.005803518856510204,-0.003333101580042186,-0.005803518856510204,0.030192990121189034,0.07448836339625031,0
19740,"Denver-Aurora-Centennial, CO",2017,2,0.65,444.27,394530.0,"Denver, CO",msa,CO,389104.79114998,0.0951239337127713,0.0258102801497255,"Denver, CO",1451.46958444048,"Denver-Aurora-Lakewood, CO",2891776.0,0.0122590141611725,0.0500378907127992,-0.0033331015800421,0.65,,71884.0,430.0,5.412954080880029,True,35.41666666666667,True,False,True,5.211837928585936,1.4993261146794827,0.09512393371277139,0.025810280149727305,0.1268221633213984,0.027809531801309184,0.0038081794826804504,0.14035087719298267,0.09615384615384603,35.7142857142857,0.012259014161172477,0.0,0.0,0.003333101580042186,0.005803518856510204,0.04298399061656211,0.05257401760298808,0
19740,"Denver-Aurora-Centennial, CO",2017,3,0.65,452.61,394530.0,"Denver, CO",msa,CO,393073.233676806,0.0841688906716744,0.0101989042979846,"Denver, CO",1469.81133895704,"Denver-Aurora-Lakewood, CO",2891776.0,0.0122590141611725,0.0500378907127992,-0.0033331015800421,0.65,,71884.0,430.0,5.46816028152031,True,32.65306122448981,True,False,True,5.3181933702685225,1.638744648948812,0.08416889067167443,0.010198904297984868,0.1128347602701838,0.020406513621470612,0.003551260899433532,0.14035087719298267,0.05555555555555536,29.54545454545454,0.012259014161172477,0.0,0.0,0.0,0.0,0.044418211618586056,0.04328982785620483,0
19740,"Denver-Aurora-Centennial, CO",2017,4,0.66,464.89,394530.0,"Denver, CO",msa,CO,398130.33062622,0.078334412014843,0.0128655337381027,"Denver, CO",1459.97554048249,"Denver-Aurora-Lakewood, CO",2891776.0,0.0122590141611725,0.0500378907127992,-0.0033331015800421,0.66,,71884.0,430.0,5.538511082107562,True,32.00000000000001,True,False,True,5.415759796591745,1.741475760298762,0.07833441201484304,0.012865533738102508,0.09873177032155045,0.018345783902606883,0.0024793692748526644,0.13793103448275867,0.05454545454545445,20.833333333333325,0.012259014161172477,0.0,0.0,0.0,0.0,0.051237548092911034,0.02727873682428572,0
19740,"Denver-Aurora-Centennial, CO",2018,1,0.7,479.89,394530.0,"Denver, CO",msa,CO,407230.6266055,0.0735960406170355,0.0228575802425459,"Denver, CO",1477.00984876813,"Denver-Aurora-Lakewood, CO",2931665.0,0.0137939453125,0.042223032774763,0.0015349311513275,0.7,,75565.0,492.0,5.389143473903262,True,42.85714285714286,True,False,True,5.276759441414404,1.6353545830204417,0.07359604061703551,0.022857580242545472,0.09725827412203536,0.0273720148332941,0.001043664521840417,0.09375,0.12280701754385981,28.000000000000004,0.0137939453125,0.0015349311513275232,-0.003333101580042186,0.0015349311513275232,-0.003333101580042186,0.04828358317549819,0.030192990121189034,0
19740,"Denver-Aurora-Centennial, CO",2018,2,0.7,485.12,394530.0,"Denver, CO",msa,CO,415405.489896205,0.0675928421968143,0.0200742840951023,"Denver, CO",1509.32461675044,"Denver-Aurora-Lakewood, CO",2931665.0,0.0137939453125,0.042223032774763,0.0015349311513275,0.7,,75565.0,492.0,5.4973266710276585,True,34.615384615384606,True,False,True,5.412954080880029,1.7522968113087627,0.06759284219681438,0.02007428409510159,0.09512393371277139,0.025810280149727305,-0.0005506022013827456,0.07692307692307687,0.14035087719298267,35.41666666666667,0.0137939453125,0.0,0.0,-0.0015349311513275232,0.003333101580042186,0.03985962429399592,0.04298399061656211,0
19740,"Denver-Aurora-Centennial, CO",2018,3,0.71,491.22,394530.0,"Denver, CO",msa,CO,420718.437714486,0.070330924797618,0.0127897872019167,"Denver, CO",1523.57355684766,"Denver-Aurora-Lakewood, CO",2931665.0,0.0137939453125,0.042223032774763,0.0015349311513275,0.71,,75565.0,492.0,5.56763630932953,True,31.481481481481467,True,False,True,5.46816028152031,1.7218604177478487,0.07033092479761804,0.012789787201918035,0.08416889067167443,0.010198904297984868,-0.0029140069818873507,0.0923076923076922,0.14035087719298267,32.65306122448981,0.0137939453125,0.0,0.0,0.0,0.0,0.036577631744744155,0.044418211618586056,0
19740,"Denver-Aurora-Centennial, CO",2018,4,0.71,494.68,394530.0,"Denver, CO",msa,CO,424152.538994485,0.0653610297093785,0.0081624691769031,"Denver, CO",1517.52349600873,"Denver-Aurora-Lakewood, CO",2931665.0,0.0137939453125,0.042223032774763,0.0015349311513275,0.71,,75565.0,492.0,5.613081969092636,True,29.09090909090908,True,False,True,5.538511082107562,1.6664041643731893,0.06536102970937852,0.008162469176902443,0.07833441201484304,0.012865533738102508,-0.005402957373538267,0.07575757575757569,0.13793103448275867,32.00000000000001,0.0137939453125,0.0,0.0,0.0,0.0,0.039417068252541876,0.051237548092911034,0
19740,"Denver-Aurora-Centennial, CO",2019,1,0.71,496.33,394530.0,"Denver, CO",msa,CO,429286.684027105,0.054161096883736,0.0121044778955977,"Denver, CO",1533.81457276396,"Denver-Aurora-Lakewood, CO",2967239.0,0.0121344014408196,0.0386746500837489,-0.0016595438716804,0.71,,79664.0,565.0,5.388716158203266,True,24.56140350877194,True,False,True,5.389143473903262,1.4324734271669772,0.05416109688373605,0.012104477895596766,0.07359604061703551,0.022857580242545472,-0.007057478866301586,0.014285714285714235,0.09375,42.85714285714286,0.012134401440819564,-0.0016595438716804356,0.0015349311513275232,-0.0016595438716804356,0.0015349311513275232,0.03845927232185131,0.04828358317549819,0
19740,"Denver-Aurora-Centennial, CO",2019,2,0.68,504.5,394530.0,"Denver, CO",msa,CO,434566.692838656,0.0461265038823601,0.0122994935738965,"Denver, CO",1566.71297747038,"Denver-Aurora-Lakewood, CO",2967239.0,0.0121344014408196,0.0386746500837489,-0.0016595438716804,0.68,,79664.0,565.0,5.454994637962644,True,19.298245614035103,True,False,True,5.4973266710276585,1.4592619111255836,0.04612650388236017,0.012299493573897147,0.06759284219681438,0.02007428409510159,-0.007728163575904126,-0.02857142857142847,0.07692307692307687,34.615384615384606,0.012134401440819564,0.0,0.0,0.0016595438716804356,-0.0015349311513275232,0.03802254338334232,0.03985962429399592,0
19740,"Denver-Aurora-Centennial, CO",2019,3,0.67,511.33,394530.0,"Denver, CO",msa,CO,435958.263326593,0.0362233366688085,0.003202202356666,"Denver, CO",1579.99207890152,"Denver-Aurora-Lakewood, CO",2967239.0,0.0121344014408196,0.0386746500837489,-0.0016595438716804,0.67,,79664.0,565.0,5.4724626346479335,True,17.543859649122815,True,False,True,5.56763630932953,1.4101344840058232,0.0362233366688085,0.0032022023566671276,0.07033092479761804,0.012789787201918035,-0.00726643111053488,-0.05633802816901401,0.0923076923076922,31.481481481481467,0.012134401440819564,0.0,0.0,0.0,0.0,0.037030389376534245,0.036577631744744155,0
19740,"Denver-Aurora-Centennial, CO",2019,4,0.68,520.49,394530.0,"Denver, CO",msa,CO,440034.311838368,0.0374435406694324,0.0093496301243902,"Denver, CO",1573.65022631137,"Denver-Aurora-Lakewood, CO",2967239.0,0.0121344014408196,0.0386746500837489,-0.0016595438716804,0.68,,79664.0,565.0,5.523628136151436,True,17.24137931034484,True,False,True,5.613081969092636,1.3407670394761748,0.03744354066943245,0.00934963012438983,0.06536102970937852,0.008162469176902443,-0.006336310213222105,-0.042253521126760396,0.07575757575757569,29.09090909090908,0.012134401440819564,0.0,0.0,0.0,0.0,0.03698574055048254,0.039417068252541876,0
19740,"Denver-Aurora-Centennial, CO",2020,1,0.68,527.65,394530.0,"Denver, CO",msa,CO,447588.483375602,0.0426330469345315,0.0171672329498009,"Denver, CO",1585.75272630174,"Denver-Aurora-Centennial, CO",2970099.0,0.000963858994843303,0.0270847396202196,-0.0111705424459763,0.68,,83289.0,608.0,5.373920726333633,True,6.25,True,False,True,5.388716158203266,1.1321409244415932,0.042633046934531516,0.017167232949799605,0.05416109688373605,0.012104477895596766,-0.00574855434300421,-0.042253521126760396,0.014285714285714235,24.56140350877194,0.000963858994843303,-0.011170542445976261,-0.0016595438716804356,-0.011170542445976261,-0.0016595438716804356,0.033862081153777535,0.03845927232185131,0
19740,"Denver-Aurora-Centennial, CO",2020,2,0.68,528.63,394530.0,"Denver, CO",msa,CO,455103.799265248,0.0472588138139176,0.0167906819964789,"Denver, CO",1581.83359568453,"Denver-Aurora-Centennial, CO",2970099.0,0.000963858994843303,0.0270847396202196,-0.0111705424459763,0.68,,83289.0,608.0,5.464152520323788,True,4.615384615384621,True,False,True,5.454994637962644,1.1197044443040607,0.04725881381391761,0.01679068199647893,0.04612650388236017,0.012299493573897147,-0.005372864173052941,0.0,-0.02857142857142847,19.298245614035103,0.000963858994843303,0.0,0.0,0.011170542445976261,0.0016595438716804356,0.009651173145041492,0.03802254338334232,0
19740,"Denver-Aurora-Centennial, CO",2020,3,0.69,554.05,394530.0,"Denver, CO",msa,CO,457994.92257608,0.0505476351826332,0.0063526679309182,"Denver, CO",1590.81632446061,"Denver-Aurora-Centennial, CO",2970099.0,0.000963858994843303,0.0270847396202196,-0.0111705424459763,0.69,,83289.0,608.0,5.4988644668093025,True,6.153846153846132,True,False,True,5.4724626346479335,1.042237729937626,0.05054763518263328,0.006352667930919598,0.0362233366688085,0.0032022023566671276,-0.0054495507867967155,0.02985074626865658,-0.05633802816901401,17.543859649122815,0.000963858994843303,0.0,0.0,0.0,0.0,0.0068508226741337275,0.037030389376534245,0
19740,"Denver-Aurora-Centennial, CO",2020,4,0.71,576.56,394530.0,"Denver, CO",msa,CO,473669.296648965,0.0764371866141013,0.0342239035854852,"Denver, CO",1577.72044580479,"Denver-Aurora-Centennial, CO",2970099.0,0.000963858994843303,0.0270847396202196,-0.0111705424459763,0.71,,83289.0,608.0,5.687057074151028,True,7.575757575757569,True,False,True,5.523628136151436,0.966020891266612,0.07643718661410137,0.034223903585483884,0.03744354066943245,0.00934963012438983,-0.005584607254116085,0.04411764705882337,-0.042253521126760396,17.24137931034484,0.000963858994843303,0.0,0.0,0.0,0.0,0.0025864829587707305,0.03698574055048254,0
19740,"Denver-Aurora-Centennial, CO",2021,1,0.74,599.07,394530.0,"Denver, CO",msa,CO,493556.420923201,0.1027013411983261,0.0419852509228056,"Denver, CO",1589.97787963496,"Denver-Aurora-Centennial, CO",2978802.0,0.0029302053567912,0.0160785765085711,0.0019663463619479,0.74,,88512.0,643.0,5.576152622505434,True,5.714285714285716,True,False,True,5.373920726333633,0.7422463409768794,0.10270134119832619,0.04198525092280647,0.042633046934531516,0.017167232949799605,-0.005158455408055622,0.08823529411764697,-0.042253521126760396,6.25,0.0029302053567912267,0.0019663463619479238,-0.011170542445976261,0.0019663463619479238,-0.011170542445976261,0.002664446520028063,0.033862081153777535,0
19740,"Denver-Aurora-Centennial, CO",2021,2,0.82,631.66,394530.0,"Denver, CO",msa,CO,523040.458805226,0.1492772849834693,0.059737927888518,"Denver, CO",1660.48714684495,"Denver-Aurora-Centennial, CO",2978802.0,0.0029302053567912,0.0160785765085711,0.0019663463619479,0.82,,88512.0,643.0,5.909260425764033,True,17.14285714285715,True,False,True,5.464152520323788,0.6585105358278724,0.14927728498346937,0.059737927888517506,0.04725881381391761,0.01679068199647893,-0.004269410328681102,0.2058823529411764,0.0,4.615384615384621,0.0029302053567912267,0.0,0.0,-0.0019663463619479238,0.011170542445976261,0.049723024833331575,0.009651173145041492,0
19740,"Denver-Aurora-Centennial, CO",2021,3,0.87,657.74,394530.0,"Denver, CO",msa,CO,546201.96741623,0.1925939360725062,0.0442824416755658,"Denver, CO",1756.99654834461,"Denver-Aurora-Centennial, CO",2978802.0,0.0029302053567912,0.0160785765085711,0.0019663463619479,0.87,,88512.0,643.0,6.170936905913662,True,22.535211267605646,True,False,True,5.4988644668093025,0.5335205668627516,0.1925939360725062,0.0442824416755665,0.05054763518263328,0.006352667930919598,-0.0034171075034348333,0.26086956521739135,0.02985074626865658,6.153846153846132,0.0029302053567912267,0.0,0.0,0.0,0.0,0.1044622319552484,0.0068508226741337275,0
19740,"Denver-Aurora-Centennial, CO",2021,4,0.92,677.11,394530.0,"Denver, CO",msa,CO,557261.281021884,0.1764775233782332,0.0202476634384334,"Denver, CO",1781.84157069379,"Denver-Aurora-Centennial, CO",2978802.0,0.0029302053567912,0.0160785765085711,0.0019663463619479,0.92,,88512.0,643.0,6.295883959484408,True,29.5774647887324,True,False,True,5.687057074151028,0.5657171458846513,0.1764775233782332,0.020247663438433205,0.07643718661410137,0.034223903585483884,-0.001599142600617152,0.295774647887324,0.04411764705882337,7.575757575757569,0.0029302053567912267,0.0,0.0,0.0,0.0,0.129377245146163,0.0025864829587707305,0
19740,"Denver-Aurora-Centennial, CO",2022,1,1.06,725.49,394530.0,"Denver, CO",msa,CO,583593.886595914,0.1824258825450944,0.0472536070077263,"Denver, CO",1808.3696738114,"Denver-Aurora-Centennial, CO",2994295.0,0.0052010841942498,0.0091182408966719,0.0022708788374585,1.06,,96920.0,813.0,6.021397921955366,True,49.29577464788735,True,False,True,5.576152622505434,0.5053318455743039,0.1824258825450944,0.04725360700772607,0.10270134119832619,0.04198525092280647,0.0010268688863140168,0.43243243243243246,0.08823529411764697,5.714285714285716,0.005201084194249805,0.0022708788374585787,0.0019663463619479238,0.0022708788374585787,0.0019663463619479238,0.13735524058144777,0.002664446520028063,0
19740,"Denver-Aurora-Centennial, CO",2022,2,1.27,736.83,394530.0,"Denver, CO",msa,CO,620205.695404647,0.1857700202033589,0.0627350793927755,"Denver, CO",1873.86476811393,"Denver-Aurora-Centennial, CO",2994295.0,0.0052010841942498,0.0091182408966719,0.0022708788374585,1.27,,96920.0,813.0,6.399150798644728,True,86.76470588235293,True,False,True,5.909260425764033,0.6974224971780965,0.18577002020335898,0.06273507939277545,0.14927728498346937,0.059737927888517506,0.0049678566005567915,0.5487804878048781,0.2058823529411764,17.14285714285715,0.005201084194249805,0.0,0.0,-0.0022708788374585787,-0.0019663463619479238,0.1285030249553052,0.049723024833331575,0
19740,"Denver-Aurora-Centennial, CO",2022,3,1.39,704.55,394530.0,"Denver, CO",msa,CO,620960.267596867,0.1368693352282781,0.0012166482794506,"Denver, CO",1905.92468872535,"Denver-Aurora-Centennial, CO",2994295.0,0.0052010841942498,0.0091182408966719,0.0022708788374585,1.39,,96920.0,813.0,6.406936314453849,True,107.46268656716413,True,False,True,6.170936905913662,0.8527435356451392,0.13686933522827816,0.0012166482794513378,0.1925939360725062,0.0442824416755665,0.010128107777095169,0.5977011494252873,0.26086956521739135,22.535211267605646,0.005201084194249805,0.0,0.0,0.0,0.0,0.08476291004729397,0.1044622319552484,0
