cbsa,year,qtr,index_sa,metro_name,population,median_income,zhvi_qtr,zori_qtr,inventory_qtr,unemployment_rate,qcew_avg_wkly_wage,qcew_employment,sp500_qtr,price_to_income_ratio,is_unaffordable,prev_unaffordable,next_unaffordable,collapse_onset,collapse_onset_confirmed,price_to_income_lag,price_to_income_5yr_chg,zhvi_yoy_lag,zhvi_qoq_lag,three-year_home_price_growth_trend,hpi_yoy_lag,hpi_3yr_chg_lag,pop_velocity_lag,pop_acceleration_lag,zori_yoy_lag,unemployment_rate_lag,inv_qoq_lag,sp500_yoy_lag,qcew_wage_yoy_lag,qcew_emp_yoy_lag
10740,2024,2,1.7,"Albuquerque, NM",926303.0,70783.0,340304.5345388406,1446.4192623147599,2107.3333333333335,3.7000000000000006,1159.0,405517.0,5246.626507936508,4.807715617292861,False,False,False,False,False,4.697036437875134,0.9283525596413948,0.029907641795300588,0.015074987875804968,-0.004212339373625001,0.3919999999999999,145.0704225352113,0.0,-0.0029979441889063096,0.06295566906764982,3.233333333333333,-0.001005631536604934,0.024455418348580116,0.056083650190114076,0.040811750780830325
10740,2024,3,1.7,"Albuquerque, NM",926303.0,70783.0,341418.616147264,1465.3317453636412,2455.0,4.366666666666666,1199.0,406185.0,5543.46921875,4.823455012464349,False,False,False,False,False,4.806575284836355,0.9934048154826094,0.02996670166669646,0.02332084249505506,-0.01054754210198174,0.12413793103448278,126.38888888888889,0.0,0.0,0.04402482228314786,3.8666666666666667,0.1954902355546606,0.12003623683289799,0.006227758007117501,0.02034109668153916
10740,2024,4,1.76,"Albuquerque, NM",926303.0,70783.0,344329.7075221992,1462.127228825204,2491.0,3.733333333333333,1256.0,406443.0,5907.04296875,4.86458199740332,False,False,False,False,False,4.886222159261498,1.0317894900634172,0.053584605750164105,0.016570399859627827,-0.01415717501064195,-0.023809523809523836,124.65753424657535,0.0,0.0,0.04160591755350218,3.4,0.02172448635904356,0.15912210409728944,0.046819787985865835,0.019696992659725465
10740,2025,1,1.95,"Albuquerque, NM",,,347830.3872306182,1473.5486495600665,2300.0,3.766666666666667,1246.0,403060.0,5894.8178333333335,,False,False,False,False,False,4.7453058335799705,0.9828341654185158,0.06755532812198362,0.010980982546388685,-0.015621704562438552,0.0769230769230771,136.36363636363637,-0.0005010086819339232,-0.0005010086819339232,0.039944246703748965,3.4333333333333336,-0.09609362122960274,0.24811511501268746,0.044541484716157154,0.01659187589469724
10740,2025,2,1.81,"Albuquerque, NM",,,348597.8842549646,1489.5738924105983,2572.6666666666665,3.8000000000000003,1203.0,405884.0,5732.060483870968,,False,False,False,False,False,4.807715617292861,0.957030638174647,0.06553281387366394,0.0131518991402515,-0.015047610064299034,-0.02298850574712641,102.38095238095238,0.0,0.0005010086819339232,0.03516955846087666,3.7000000000000006,0.15280816921954776,0.24739314525733946,0.04320432043204314,0.015773257852812916
10740,2025,3,1.83,"Albuquerque, NM",,,347949.5571937262,1496.4302769422823,2928.0,4.3,1233.0,404239.0,6427.73875,,False,False,False,False,False,4.823455012464349,0.9158410280931855,0.04465880856661375,0.003273778323092724,-0.01379289244592098,0.042944785276073594,93.18181818181816,0.0,0.0,0.03199795335586941,4.366666666666666,0.16497943688706096,0.24344959483489204,0.060123784261715274,0.01727834184018473
10740,2025,4,1.8,"Albuquerque, NM",,,349161.96734237135,1493.0630110231725,2829.3333333333335,4.2,1296.0,406171.0,6777.5671875,,False,False,False,False,False,4.86458199740332,0.9011462059431006,0.03639260774516351,0.008526457660057885,-0.012947362614638202,0.07317073170731714,87.2340425531915,0.0,0.0,0.027127513722462027,3.733333333333333,0.014663951120162944,0.3229933232101214,0.059915611814346015,0.006804625262573749
11460,2019,2,1.35,"Ann Arbor, MI",367601.0,72586.0,312487.3973494261,1476.421422812836,1464.6666666666667,2.966666666666667,1156.0,215228.0,2882.3277777777776,4.305064300959223,False,False,False,False,False,4.237861758191511,0.7542048395874499,0.06892035749033254,0.02197418907290727,0.00022438853274383918,0.04444444444444429,24.778761061946895,0.0,0.005464917606051944,0.05353039146896976,3.0,0.3292410714285714,0.1272577123238514,0.028310502283104944,0.01574594038657473
11460,2019,3,1.31,"Ann Arbor, MI",367601.0,72586.0,314673.65017136483,1476.1492977191938,1707.6666666666667,3.3333333333333335,1178.0,221221.0,2957.8528125,4.335183784357381,False,False,False,False,False,4.325443856042231,0.7384839653190318,0.07111863700918364,0.02066657735624089,0.00038652203225450233,0.04444444444444429,21.55172413793103,0.0,0.0,0.03658954297306494,3.266666666666667,0.24321298628603416,0.15500598332389726,0.038147138964577554,0.0060359342097240365
11460,2019,4,1.3,"Ann Arbor, MI",367601.0,72586.0,316502.43766257324,1477.073321334865,1562.6666666666667,2.1999999999999997,1204.0,224193.0,3082.755625,4.360378553199973,False,False,False,False,False,4.365531493556498,0.6453261495264209,0.06933152232160067,0.009267866801292213,0.0006901733459764409,0.03703703703703698,11.99999999999999,0.0,0.0,0.029537952672933354,2.6,-0.09095002251238182,0.03674172122599795,0.03439153439153442,0.011642775734101773
