cbsa,metro_name_x,year,qtr,hpi_at_sa,hpi_po_sa,RegionID,RegionName_x,RegionType,StateName,zhvi_qtr,zhvi_yoy,zhvi_qoq,RegionName_y,zori_qtr,unemployment_rate,RegionName_x_x,inventory_qtr,metro_name_y,population,pop_yoy_growth,pop_velocity_3yr,pop_acceleration,sp500_qtr,index_sa,RegionName_y_y,median_income,income_moe,price_to_income_ratio,affordability_burden,hpi_3yr_chg,is_unaffordable,collapse_onset,prev_unaffordable,price_to_income_lag,price_to_income_5yr_chg,zhvi_yoy_fixed,zhvi_qoq_fixed,zhvi_yoy_lag,zhvi_qoq_lag,three-year_home_price_growth_trend,hpi_yoy,hpi_yoy_lag,hpi_3yr_chg_lag,pop_yoy_fixed,pop_velocity_fixed,pop_velocity_lag,pop_acceleration_fixed,pop_acceleration_lag,zori_yoy_fixed,zori_yoy_lag,unemployment_rate_lag,inv_qoq_fixed,inv_qoq_lag,sp500_yoy_fixed,sp500_yoy_lag,cum_onset
12580,"Baltimore-Columbia-Towson, MD",2019,4,0.8,257.11,394358.0,"Baltimore, MD",msa,MD,299200.429559841,0.0288107719888335,0.0043670390476631,"Baltimore, MD",1446.70126461664,3.03333333333333,"Baltimore, MD",12109.0,"Baltimore-Columbia-Towson, MD",2800053.0,-0.00024636319719451,0.0021266155854222,-0.000973841993652913,3082.755625,0.8,,81598.0,596.0,3.6667618024932103,False,2.564102564102577,False,False,False,3.695976841872722,0.014507843733650105,0.028810771988833528,0.00436703904766178,0.03200949553984689,0.004132793737329887,0.001205430352945754,-0.024390243902438935,-0.012048192771084376,2.499999999999991,-0.00024636319719451016,0.0,0.0,0.0,0.0,0.025816063326024263,0.02146490810952284,3.43333333333333,-0.09311730783633088,-0.06850014590020426,0.14221561000009708,0.036741721225998614,0
12580,"Baltimore-Columbia-Towson, MD",2020,1,0.8,258.65,394358.0,"Baltimore, MD",msa,MD,303058.057374124,0.0349163857346488,0.0128931225799302,"Baltimore, MD",1455.63437308717,3.73333333333333,"Baltimore, MD",9637.33333333333,"Baltimore-Columbia-Towson, MD",2847138.0,0.0168157531303872,0.0173047768130068,0.0170621163275817,3055.86919354839,0.8,,83811.0,751.0,3.615969948743292,False,-4.761904761904756,False,False,False,3.58873225226568,-0.09421226333539279,0.034916385734648836,0.012893122579930916,0.026828955370345575,0.006917437725085573,0.000961568647494119,-0.036144578313252906,-0.02352941176470591,3.7499999999999867,0.01681575313038719,0.0170621163275817,-0.000973841993652913,0.0170621163275817,-0.000973841993652913,0.024922380557042212,0.022166961874206192,3.9,-0.20411814903515313,-0.14689221291148102,0.12306660146926007,-0.004562795426326538,0
12580,"Baltimore-Columbia-Towson, MD",2020,2,0.79,260.32,394358.0,"Baltimore, MD",msa,MD,306314.055133251,0.0330127055850453,0.0107438085868399,"Baltimore, MD",1465.74142729208,8.7,"Baltimore, MD",9505.66666666667,"Baltimore-Columbia-Towson, MD",2847138.0,0.0168157531303872,0.0173047768130068,0.0170621163275817,2931.68761904762,0.79,,83811.0,751.0,3.6548192377283537,False,-2.4691358024691357,False,False,False,3.633973428326123,-0.09597323934889168,0.03301270558504532,0.010743808586839432,0.03014167646541055,0.012606450657298485,0.0006619140996406234,-0.012499999999999956,-0.024390243902438935,1.2658227848101333,0.01681575313038719,0.0,0.0,-0.0170621163275817,0.000973841993652913,0.014089304103749534,0.023726219508294788,3.36666666666667,-0.013662147205312003,0.18023255813954164,0.017124992393438232,0.06629220382021028,0
12580,"Baltimore-Columbia-Towson, MD",2020,3,0.8,273.14,394358.0,"Baltimore, MD",msa,MD,307982.78996492,0.0338479904248874,0.0054477906047865,"Baltimore, MD",1476.25798813104,7.2,"Baltimore, MD",9310.0,"Baltimore-Columbia-Towson, MD",2847138.0,0.0168157531303872,0.0173047768130068,0.0170621163275817,3319.8340625,0.8,,83811.0,751.0,3.674729927633843,False,-3.6144578313252906,False,False,False,3.650818535393221,-0.08582252375209087,0.0338479904248874,0.005447790604786729,0.02857082574489267,0.004635451359053189,0.0003270950827822671,0.012658227848101333,-0.03658536585365846,2.5974025974025983,0.01681575313038719,0.0,0.0,0.0,0.0,0.016080017106268274,0.027826296879806423,3.56666666666667,-0.020584212925623624,0.03855327975109657,0.12237973724394036,0.037988254372415486,0
12580,"Baltimore-Columbia-Towson, MD",2020,4,0.81,283.05,394358.0,"Baltimore, MD",msa,MD,317299.304421969,0.0604908050725514,0.0302501138395102,"Baltimore, MD",1488.5648776938,6.1,"Baltimore, MD",8453.33333333333,"Baltimore-Columbia-Towson, MD",2847138.0,0.0168157531303872,0.0173047768130068,0.0170621163275817,3554.5015625,0.81,,83811.0,751.0,3.785890926274224,False,-2.409638554216853,False,False,False,3.6667618024932103,-0.07962414166618181,0.060490805072551446,0.030250113839510817,0.028810771988833528,0.00436703904766178,-5.441790353858501e-05,0.012499999999999956,-0.024390243902438935,2.564102564102577,0.01681575313038719,0.0,0.0,0.0,0.0,0.028937289336132155,0.025816063326024263,3.03333333333333,-0.09201575366988934,-0.09311730783633088,0.15302735438200687,0.14221561000009708,0
12580,"Baltimore-Columbia-Towson, MD",2021,1,0.83,288.95,394358.0,"Baltimore, MD",msa,MD,328511.280174219,0.0839879428405134,0.0353356455434874,"Baltimore, MD",1511.33809891517,6.26666666666667,"Baltimore, MD",6173.33333333333,"Baltimore-Columbia-Towson, MD",2845979.0,-0.000407075456124728,0.016151428388824,-0.0172228285865119,3865.7068852459,0.83,,87513.0,741.0,3.753856914678036,False,-2.352941176470591,False,False,False,3.615969948743292,-0.0987122970884009,0.08398794284051347,0.035335645543488114,0.034916385734648836,0.012893122579930916,-5.344098636735272e-05,0.03749999999999987,-0.036144578313252906,-4.761904761904756,-0.00040707545612472806,-0.017222828586511918,0.0170621163275817,-0.017222828586511918,0.0170621163275817,0.03826766312879881,0.024922380557042212,3.73333333333333,-0.2697160883280758,-0.20411814903515313,0.26501058795554977,0.12306660146926007,0
12580,"Baltimore-Columbia-Towson, MD",2021,2,0.89,296.87,394358.0,"Baltimore, MD",msa,MD,341070.574544606,0.1134669429263877,0.038230937956611,"Baltimore, MD",1563.57062240281,5.53333333333333,"Baltimore, MD",7402.33333333333,"Baltimore-Columbia-Towson, MD",2845979.0,-0.000407075456124728,0.016151428388824,-0.0172228285865119,4183.62634920635,0.89,,87513.0,741.0,3.8973703854810826,False,8.536585365853666,False,False,False,3.6548192377283537,-0.07801289263619982,0.1134669429263877,0.0382309379566097,0.03301270558504532,0.010743808586839432,0.00012355318434351253,0.12658227848101267,-0.012499999999999956,-2.4691358024691357,-0.00040707545612472806,0.0,0.0,0.017222828586511918,-0.0170621163275817,0.06674382895178632,0.014089304103749534,8.7,0.19908207343412543,-0.013662147205312003,0.42703687869904483,0.017124992393438232,0
12580,"Baltimore-Columbia-Towson, MD",2021,3,0.93,303.77,394358.0,"Baltimore, MD",msa,MD,348597.831498274,0.1318743866758922,0.022069499732476,"Baltimore, MD",1632.2079056544,4.8,"Baltimore, MD",8988.0,"Baltimore-Columbia-Towson, MD",2845979.0,-0.000407075456124728,0.016151428388824,-0.0172228285865119,4421.670625,0.93,,87513.0,741.0,3.9833834001608217,False,13.414634146341475,False,False,False,3.674729927633843,-0.07154029243516247,0.13187438667589224,0.022069499732477293,0.0338479904248874,0.005447790604786729,0.0001773682109365926,0.1625000000000001,0.012658227848101333,-3.6144578313252906,-0.00040707545612472806,0.0,0.0,0.0,0.0,0.10563866124835974,0.016080017106268274,7.2,0.21421173503850177,-0.020584212925623624,0.3318950711862574,0.12237973724394036,0
12580,"Baltimore-Columbia-Towson, MD",2021,4,0.97,310.93,394358.0,"Baltimore, MD",msa,MD,350321.615499048,0.1040730648219872,0.0049449074119747,"Baltimore, MD",1649.91982045056,3.6,"Baltimore, MD",8183.66666666667,"Baltimore-Columbia-Towson, MD",2845979.0,-0.000407075456124728,0.016151428388824,-0.0172228285865119,4602.10890625,0.97,,87513.0,741.0,4.003080862261013,False,18.29268292682926,False,False,False,3.785890926274224,0.011890766890765736,0.1040730648219872,0.0049449074119745084,0.060490805072551446,0.030250113839510817,0.0012431368613904873,0.19753086419753085,0.012499999999999956,-2.409638554216853,-0.00040707545612472806,0.0,0.0,0.0,0.0,0.10839631189387156,0.028937289336132155,6.1,-0.08948968995697937,-0.09201575366988934,0.2947269329692408,0.15302735438200687,0
12580,"Baltimore-Columbia-Towson, MD",2022,1,1.06,323.43,394358.0,"Baltimore, MD",msa,MD,358414.438802919,0.0910262765188505,0.0231011246404038,"Baltimore, MD",1680.5626498146,3.5,"Baltimore, MD",5677.0,"Baltimore-Columbia-Towson, MD",2843177.0,-0.000984546969601707,0.0154011370499059,-0.000577471513476979,4463.85548387097,1.06,,94167.0,740.0,3.8061575584113223,False,27.710843373493987,False,False,False,3.753856914678036,0.04874224211124378,0.09102627651885054,0.02310112464040337,0.08398794284051347,0.035335645543488114,0.0030085849584311234,0.2771084337349399,0.03749999999999987,-2.352941176470591,-0.0009845469696017073,-0.0005774715134769792,-0.017222828586511918,-0.0005774715134769792,-0.017222828586511918,0.11197001585608057,0.03826766312879881,6.26666666666667,-0.30630116899515325,-0.2697160883280758,0.154732010569141,0.26501058795554977,0
