cbsa,metro_name_x,year,qtr,index_nsa,index_sa,metro_name_y,hpi_at_sa,RegionID,RegionName_x,RegionType,StateName,zhvi_yoy,zhvi_qoq,name_short,metro_name,population,pop_yoy_growth,pop_velocity_3yr,pop_accleration,RegionName_y,zhvi_qtr,median_income,income_moe,price_to_income_ratio,affordability_burden,hpi_3yr_chg,is_unaffordable,collapse_onset,price_to_income_lag,price_to_income_5yr_chg,zhvi_yoy_lag,affordability_momentum,pop_velocity_lag,pop_acceleration_lag,hpi_yoy,hpi_yoy_lag,price_to_income_ratio_full,zhvi_qoq_lag,zhvi_yoy_fixed,zhvi_qoq_fixed,pop_yoy_fixed,pop_velocity_fixed,pop_acceleration_fixed,metro_prefix,metro_clean,state_x,state_list,cum_onset
12420.0,"Austin-Round Rock-San Marcos, TX",2021.0,3.0,704.43,703.2,"Austin-Round Rock-San Marcos, TX",2.29,,,,,,,,"Austin-Round Rock-San Marcos, TX",2359313.0,0.0257115554836769,0.089501855694097,-0.007106709484445,"Austin, TX",489245.1708510997,85398.0,783.0,5.729000337842804,True,56.81377249514976,True,True,4.336394252012379,0.028557122355691966,0.07734602200560459,0.0027075726510752953,0.0,0.0,0.3274185936762626,0.11771035530424512,5.729000337842804,0.017216947527255,0.395426673357149,0.10283775240423654,0.025711555483676873,0.0,0.0,austin,austin-round rock-san marcos,TX,['TX'],2
12420.0,"Austin-Round Rock-San Marcos, TX",2021.0,4.0,714.23,733.96,"Austin-Round Rock-San Marcos, TX",2.4,,,,,,,,"Austin-Round Rock-San Marcos, TX",2359313.0,0.0257115554836769,0.089501855694097,-0.007106709484445,"Austin, TX",501551.247136966,85398.0,783.0,5.873102966544486,True,62.68286195584716,True,True,4.543047904167035,0.1517483118712324,0.11130478750033457,0.005469021703742762,0.0,0.0,0.29897527564908066,0.1394490602565137,5.873102966544486,0.04765564202534267,0.36545449375448014,0.025153189073810145,0.025711555483676873,0.0,0.0,austin,austin-round rock-san marcos,TX,['TX'],3
12420.0,"Austin-Round Rock-San Marcos, TX",2022.0,1.0,776.65,774.19,"Austin-Round Rock-San Marcos, TX",2.69,,,,,,,,"Austin-Round Rock-San Marcos, TX",2434592.0,0.031907169587079,0.0931752431319353,0.006195614103402,"Austin, TX",529045.2845748127,92939.0,756.0,5.692392693861702,True,67.90067230535676,True,True,4.592325315997458,0.28864278208801064,0.15909470636295864,0.009275509756426008,-0.0071067094844450285,-0.0071067094844450285,0.2701634072712955,0.21609704515073513,5.692392693861702,0.06768283737422465,0.3490017175201685,0.05481800233733347,0.031907169587078954,0.006195614103402081,0.006195614103402081,austin,austin-round rock-san marcos,TX,['TX'],4
12420.0,"Austin-Round Rock-San Marcos, TX",2022.0,2.0,828.34,806.66,"Austin-Round Rock-San Marcos, TX",3.25,,,,,,,,"Austin-Round Rock-San Marcos, TX",2434592.0,0.031907169587079,0.0931752431319353,0.006195614103402,"Austin, TX",569747.1405265145,92939.0,756.0,6.130334310962185,True,73.51258335125834,True,True,5.194780760228167,0.8173381413049228,0.28709019806041414,0.016976189472971446,0.0,0.0071067094844450285,0.20361086242912552,0.3296036186168314,6.130334310962185,0.13118744922796366,0.28430221355876184,0.0769345406497921,0.031907169587078954,0.0,-0.006195614103402081,austin,austin-round rock-san marcos,TX,['TX'],5
12420.0,"Austin-Round Rock-San Marcos, TX",2022.0,3.0,761.57,760.75,"Austin-Round Rock-San Marcos, TX",3.56,,,,,,,,"Austin-Round Rock-San Marcos, TX",2434592.0,0.031907169587079,0.0931752431319353,0.006195614103402,"Austin, TX",568832.9808529924,92939.0,756.0,6.120498185401095,True,60.50932568149212,True,True,5.729000337842804,1.2955385538581075,0.395426673357149,0.02721920320861422,0.0,0.0,0.0818401592718998,0.3274185936762626,6.120498185401095,0.10283775240423654,0.16267469715325,-0.0016045006784541904,0.031907169587078954,0.0,0.0,austin,austin-round rock-san marcos,TX,['TX'],6
12420.0,"Austin-Round Rock-San Marcos, TX",2022.0,4.0,716.71,738.31,"Austin-Round Rock-San Marcos, TX",3.81,,,,,,,,"Austin-Round Rock-San Marcos, TX",2434592.0,0.031907169587079,0.0931752431319353,0.006195614103402,"Austin, TX",537398.7645773625,92939.0,756.0,5.782274013894732,True,48.88884407517946,True,True,5.873102966544486,1.391568161439845,0.36545449375448014,0.03373551865205504,0.0,0.0,0.005926753501553028,0.29897527564908066,5.782274013894732,0.025153189073810145,0.07147328940966036,-0.05526088910754223,0.031907169587078954,0.0,0.0,austin,austin-round rock-san marcos,TX,['TX'],7
12420.0,"Austin-Round Rock-San Marcos, TX",2023.0,1.0,713.31,709.11,"Austin-Round Rock-San Marcos, TX",3.88,,,,,,,,"Austin-Round Rock-San Marcos, TX",2498809.0,0.0263769042205018,0.0863574550077124,-0.0055302653665771,"Austin, TX",512870.5761534173,97638.0,1163.0,5.2527763386531605,True,41.4796193212426,True,True,5.692392693861702,1.3707098214142261,0.3490017175201685,0.037107349434425195,0.006195614103402081,0.006195614103402081,-0.08406205195107153,0.2701634072712955,5.2527763386531605,0.05481800233733347,-0.03057339115005031,-0.04564243545151314,0.026376904220501762,-0.005530265366577192,-0.005530265366577192,austin,austin-round rock-san marcos,TX,['TX'],8
12420.0,"Austin-Round Rock-San Marcos, TX",2023.0,2.0,732.97,714.22,"Austin-Round Rock-San Marcos, TX",3.53,,,,,,,,"Austin-Round Rock-San Marcos, TX",2498809.0,0.0263769042205018,0.0863574550077124,-0.0055302653665771,"Austin, TX",499786.26178816624,97638.0,1163.0,5.118767916058975,True,41.69344919255644,True,True,6.130334310962185,1.7565516412911553,0.28430221355876184,0.0355873544759752,0.0,-0.006195614103402081,-0.11459598839659824,0.20361086242912552,5.118767916058975,0.0769345406497921,-0.12279285627251424,-0.025511922449099722,0.026376904220501762,0.0,0.005530265366577192,austin,austin-round rock-san marcos,TX,['TX'],9
12420.0,"Austin-Round Rock-San Marcos, TX",2023.0,3.0,720.52,720.08,"Austin-Round Rock-San Marcos, TX",3.62,,,,,,,,"Austin-Round Rock-San Marcos, TX",2498809.0,0.0263769042205018,0.0863574550077124,-0.0055302653665771,"Austin, TX",495550.0324659725,97638.0,1163.0,5.075380819619128,True,35.928268050967446,True,True,6.120498185401095,1.7273576839750096,0.16267469715325,0.02757562854122009,0.0,0.0,-0.05346040092014459,0.0818401592718998,5.075380819619128,-0.0016045006784541904,-0.1288303436223558,-0.008476081969594595,0.026376904220501762,0.0,0.0,austin,austin-round rock-san marcos,TX,['TX'],10
12420.0,"Austin-Round Rock-San Marcos, TX",2023.0,4.0,691.58,712.99,"Austin-Round Rock-San Marcos, TX",3.53,,,,,,,,"Austin-Round Rock-San Marcos, TX",2498809.0,0.0263769042205018,0.0863574550077124,-0.0055302653665771,"Austin, TX",487607.7319732919,97638.0,1163.0,4.99403646094033,False,26.18622020069732,False,False,5.782274013894732,1.3524478258317965,0.07147328940966036,0.01549539964409741,0.0,0.0,-0.03429453752488787,0.005926753501553028,4.99403646094033,-0.05526088910754223,-0.0926519297885412,-0.01602724240205944,0.026376904220501762,0.0,0.0,austin,austin-round rock-san marcos,TX,['TX'],10
