cbsa,metro_name.x,year,qtr,index_nsa,index_sa,metro_name.y,hpi_at_sa,RegionID,RegionName.x,RegionType,StateName,zhvi_yoy,zhvi_qoq,name_short,metro_name,population,pop_yoy_growth,pop_velocity_3yr,pop_accleration,RegionName.y,zhvi_qtr,median_income,income_moe,price_to_income_ratio,affordability_burden,date,metro
14260.0,"Boise City, ID",2023,4,661.61,670.3,"Boise City, ID",4.36,394399.0,"Boise City, ID",msa,ID,-0.0437190172167049,0.0125656366147668,Boise City,"Boise City, ID",827672.0,0.0174835576863974,0.0746279508799081,-0.0030142148948366,"Boise City, ID",478439.78841827816,82694.0,1233.0,5.785665083540259,True,2023-10-01,Boise
14260.0,"Boise City, ID",2024,1,673.64,675.91,"Boise City, ID",4.44,394399.0,"Boise City, ID",msa,ID,0.0068708023966601,0.0039568408071644,Boise City,"Boise City, ID",845389.0,0.0214058225963909,0.0605662197611123,0.0039222649099934,"Boise City, ID",480332.89849686273,85987.0,1175.0,5.586110673670005,True,2024-01-01,Boise
14260.0,"Boise City, ID",2024,2,695.92,681.57,"Boise City, ID",4.2,394399.0,"Boise City, ID",msa,ID,0.0376691986966213,0.0116651235224174,Boise City,"Boise City, ID",845389.0,0.0214058225963909,0.0605662197611123,0.0039222649099934,"Boise City, ID",485936.04108970944,85987.0,1175.0,5.65127334468826,True,2024-04-01,Boise
14260.0,"Boise City, ID",2024,3,704.35,693.72,"Boise City, ID",4.38,394399.0,"Boise City, ID",msa,ID,0.0332383426730867,0.0046747973030558,Boise City,"Boise City, ID",845389.0,0.0214058225963909,0.0605662197611123,0.0039222649099934,"Boise City, ID",488207.6935840533,85987.0,1175.0,5.677691902078841,True,2024-07-01,Boise
14260.0,"Boise City, ID",2024,4,702.95,711.33,"Boise City, ID",4.48,394399.0,"Boise City, ID",msa,ID,0.0261279773895284,0.0055975332715601,Boise City,"Boise City, ID",845389.0,0.0214058225963909,0.0605662197611123,0.0039222649099934,"Boise City, ID",490940.45239232166,85987.0,1175.0,5.709472971406394,True,2024-10-01,Boise
45294.0,"Tampa, FL (MSAD)",2010,1,177.78,177.52,"Tampa, FL (MSAD)",1.1,,,,,,,,,,,,,"Tampa, FL",141730.7133596684,46475.0,329.0,3.049611906609325,False,2010-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2010,2,172.86,172.83,"Tampa, FL (MSAD)",1.09,,,,,,,,,,,,,"Tampa, FL",140950.7918509722,46475.0,329.0,3.0328303787191433,False,2010-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2010,3,171.35,167.42,"Tampa, FL (MSAD)",1.04,,,,,,,,,,,,,"Tampa, FL",138492.1014733925,46475.0,329.0,2.979926874091286,False,2010-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2010,4,163.11,164.87,"Tampa, FL (MSAD)",0.93,,,,,,,,,,,,,"Tampa, FL",134079.60063277063,46475.0,329.0,2.8849833379832304,False,2010-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2011,1,150.73,151.02,"Tampa, FL (MSAD)",0.97,,,,,,,,,,,,,"Tampa, FL",129390.28708419064,46890.0,325.0,2.759443102669879,False,2011-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2011,2,160.84,160.01,"Tampa, FL (MSAD)",1.02,,,,,,,,,,,,,"Tampa, FL",124301.96719283784,46890.0,325.0,2.6509270034727628,False,2011-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2011,3,161.14,157.71,"Tampa, FL (MSAD)",1.0,,,,,,,,,,,,,"Tampa, FL",120350.31869073553,46890.0,325.0,2.566652136718608,False,2011-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2011,4,157.98,159.48,"Tampa, FL (MSAD)",0.97,,,,,,,,,,,,,"Tampa, FL",118965.36491864208,46890.0,325.0,2.537115907840522,False,2011-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2012,1,160.33,161.35,"Tampa, FL (MSAD)",0.93,,,,,,,,,,,,,"Tampa, FL",118562.22877288406,46606.0,380.0,2.543926292170194,False,2012-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2012,2,169.89,168.13,"Tampa, FL (MSAD)",0.9,,,,,,,,,,,,,"Tampa, FL",119917.57212720584,46606.0,380.0,2.573007169188642,False,2012-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2012,3,172.31,169.19,"Tampa, FL (MSAD)",0.9,,,,,,,,,,,,,"Tampa, FL",121526.84737577576,46606.0,380.0,2.607536526965965,False,2012-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2012,4,171.95,173.16,"Tampa, FL (MSAD)",0.88,,,,,,,,,,,,,"Tampa, FL",123759.29039044262,46606.0,380.0,2.6554368620015154,False,2012-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2013,1,175.3,176.96,"Tampa, FL (MSAD)",0.88,,,,,,,,,,,,,"Tampa, FL",128033.9748957069,46497.0,315.0,2.753596466346364,False,2013-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2013,2,186.37,183.84,"Tampa, FL (MSAD)",0.9,,,,,,,,,,,,,"Tampa, FL",133039.88014448088,46497.0,315.0,2.8612572885235794,False,2013-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2013,3,190.39,187.49,"Tampa, FL (MSAD)",0.96,,,,,,,,,,,,,"Tampa, FL",138400.3262358128,46497.0,315.0,2.976543136886526,False,2013-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2013,4,189.39,190.36,"Tampa, FL (MSAD)",1.08,,,,,,,,,,,,,"Tampa, FL",143209.38421760133,46497.0,315.0,3.0799704113728055,False,2013-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2014,1,190.09,191.97,"Tampa, FL (MSAD)",1.15,,,,,,,,,,,,,"Tampa, FL",147314.53522364786,46706.0,348.0,3.1540816003007723,False,2014-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2014,2,195.16,192.43,"Tampa, FL (MSAD)",1.11,,,,,,,,,,,,,"Tampa, FL",150533.84594494192,46706.0,348.0,3.2230087343155467,False,2014-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2014,3,200.94,198.11,"Tampa, FL (MSAD)",1.13,,,,,,,,,,,,,"Tampa, FL",153126.78933261096,46706.0,348.0,3.2785250146150595,False,2014-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2014,4,201.07,202.1,"Tampa, FL (MSAD)",1.13,,,,,,,,,,,,,"Tampa, FL",155696.57864818053,46706.0,348.0,3.333545554065442,False,2014-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2015,1,210.01,211.67,"Tampa, FL (MSAD)",1.15,,,,,,,,,,,,,"Tampa, FL",158901.0817018376,47085.0,364.0,3.374770769923279,False,2015-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2015,2,212.59,209.77,"Tampa, FL (MSAD)",1.15,,,,,,,,,,,,,"Tampa, FL",161929.65391002366,47085.0,364.0,3.439092150579243,False,2015-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2015,3,219.06,216.26,"Tampa, FL (MSAD)",1.2,,,,,,,,,,,,,"Tampa, FL",165792.60223843183,47085.0,364.0,3.521134166686457,False,2015-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2015,4,221.61,222.79,"Tampa, FL (MSAD)",1.24,,,,,,,,,,,,,"Tampa, FL",170764.66776812065,47085.0,364.0,3.626731820497412,False,2015-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2016,1,224.98,226.25,"Tampa, FL (MSAD)",1.25,,,,,,,,,,,,,"Tampa, FL",175725.84887834243,48521.0,365.0,3.621645243880845,False,2016-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2016,2,237.56,234.54,"Tampa, FL (MSAD)",1.23,,,,,,,,,,,,,"Tampa, FL",179927.92898596698,48521.0,365.0,3.7082485724937033,False,2016-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2016,3,243.28,240.46,"Tampa, FL (MSAD)",1.23,,,,,,,,,,,,,"Tampa, FL",183784.9821510983,48521.0,365.0,3.7877410224665256,False,2016-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2016,4,247.22,248.73,"Tampa, FL (MSAD)",1.26,,,,,,,,,,,,,"Tampa, FL",188868.90788829623,48521.0,365.0,3.8925188658167857,False,2016-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2017,1,251.31,252.14,"Tampa, FL (MSAD)",1.32,,,,,,,,,,,,,"Tampa, FL",193363.5163350057,50567.0,315.0,3.8239072188384857,False,2017-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2017,2,259.77,256.5,"Tampa, FL (MSAD)",1.3,,,,,,,,,,,,,"Tampa, FL",197617.4289827358,50567.0,315.0,3.908031502417304,False,2017-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2017,3,266.81,264.08,"Tampa, FL (MSAD)",1.33,,,,,,,,,,,,,"Tampa, FL",202060.8284329321,50567.0,315.0,3.995903028317521,False,2017-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2017,4,265.59,267.37,"Tampa, FL (MSAD)",1.38,,,,,,,,,,,,,"Tampa, FL",206873.357666361,50567.0,315.0,4.09107436997174,False,2017-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2018,1,277.32,277.72,"Tampa, FL (MSAD)",1.41,,,,,,,,,,,,,"Tampa, FL",211374.67115501867,52882.0,303.0,3.997100547540158,False,2018-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2018,2,286.25,282.69,"Tampa, FL (MSAD)",1.37,,,,,,,,,,,,,"Tampa, FL",215254.1497900887,52882.0,303.0,4.0704615897675716,False,2018-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2018,3,288.12,285.37,"Tampa, FL (MSAD)",1.37,,,,,,,,,,,,,"Tampa, FL",218936.79506535904,52882.0,303.0,4.1401005080246405,False,2018-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2018,4,289.79,292.01,"Tampa, FL (MSAD)",1.4,,,,,,,,,,,,,"Tampa, FL",222349.9706142013,52882.0,303.0,4.204643746722917,False,2018-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2019,1,298.36,298.27,"Tampa, FL (MSAD)",1.47,,,,,,,,,,,,,"Tampa, FL",225804.212008046,55285.0,427.0,4.084366681885611,False,2019-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2019,2,309.16,305.46,"Tampa, FL (MSAD)",1.4,,,,,,,,,,,,,"Tampa, FL",228072.50229268585,55285.0,427.0,4.125395718417035,False,2019-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2019,3,312.89,309.95,"Tampa, FL (MSAD)",1.4,,,,,,,,,,,,,"Tampa, FL",230505.28194318243,55285.0,427.0,4.169400053236545,False,2019-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2019,4,312.28,314.87,"Tampa, FL (MSAD)",1.41,,,,,,,,,,,,,"Tampa, FL",233729.8515649424,55285.0,427.0,4.227726355520348,False,2019-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2020,1,322.56,322.14,"Tampa, FL (MSAD)",1.44,,,,,,,,,,,,,"Tampa, FL",239579.65812020143,57097.0,479.0,4.196011316184763,False,2020-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2020,2,332.26,328.51,"Tampa, FL (MSAD)",1.41,,,,,,,,,,,,,"Tampa, FL",243173.31433572105,57097.0,479.0,4.258950808899259,False,2020-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2020,3,345.56,342.17,"Tampa, FL (MSAD)",1.44,,,,,,,,,,,,,"Tampa, FL",246707.85819353312,57097.0,479.0,4.320855004527964,False,2020-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2020,4,361.73,364.7,"Tampa, FL (MSAD)",1.48,,,,,,,,,,,,,"Tampa, FL",256060.76582186949,57097.0,479.0,4.484662343413305,False,2020-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2021,1,375.03,374.69,"Tampa, FL (MSAD)",1.54,,,,,,,,,,,,,"Tampa, FL",268473.753206242,61121.0,482.0,4.392496084917491,False,2021-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2021,2,403.26,398.76,"Tampa, FL (MSAD)",1.67,,,,,,,,,,,,,"Tampa, FL",284368.08771513717,61121.0,482.0,4.652543114725498,False,2021-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2021,3,429.73,425.42,"Tampa, FL (MSAD)",1.8,,,,,,,,,,,,,"Tampa, FL",303256.2325557143,61121.0,482.0,4.961571842013617,False,2021-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2021,4,453.58,456.92,"Tampa, FL (MSAD)",1.94,,,,,,,,,,,,,"Tampa, FL",318662.60181656625,61121.0,482.0,5.213635277835216,True,2021-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2022,1,490.59,490.77,"Tampa, FL (MSAD)",2.13,,,,,,,,,,,,,"Tampa, FL",340136.8423448003,67197.0,521.0,5.061786126535416,True,2022-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2022,2,518.96,513.0,"Tampa, FL (MSAD)",2.6,,,,,,,,,,,,,"Tampa, FL",369972.9877836658,67197.0,521.0,5.505796207920976,True,2022-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2022,3,529.26,523.91,"Tampa, FL (MSAD)",2.93,,,,,,,,,,,,,"Tampa, FL",387807.326695719,67197.0,521.0,5.771200004400776,True,2022-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2022,4,517.85,521.18,"Tampa, FL (MSAD)",3.28,,,,,,,,,,,,,"Tampa, FL",384717.8178414451,67197.0,521.0,5.725223117720212,True,2022-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2023,1,525.04,526.1,"Tampa, FL (MSAD)",3.43,,,,,,,,,,,,,"Tampa, FL",377538.56281328894,71254.0,519.0,5.298489387448971,True,2023-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2023,2,536.91,530.13,"Tampa, FL (MSAD)",3.3,,,,,,,,,,,,,"Tampa, FL",376997.6276200665,71254.0,519.0,5.290897740759347,True,2023-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2023,3,552.73,547.52,"Tampa, FL (MSAD)",3.34,,,,,,,,,,,,,"Tampa, FL",381690.7943915021,71254.0,519.0,5.356763050376148,True,2023-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2023,4,554.45,557.4,"Tampa, FL (MSAD)",3.53,,,,,,,,,,,,,"Tampa, FL",385075.3541082362,71254.0,519.0,5.404262976229211,True,2023-10-01,Tampa
45294.0,"Tampa, FL (MSAD)",2024,1,550.93,552.83,"Tampa, FL (MSAD)",3.81,,,,,,,,,,,,,"Tampa, FL",387635.43613051635,74392.0,621.0,5.210714003259979,True,2024-01-01,Tampa
45294.0,"Tampa, FL (MSAD)",2024,2,565.31,557.56,"Tampa, FL (MSAD)",3.4,,,,,,,,,,,,,"Tampa, FL",389155.2525008719,74392.0,621.0,5.231143839403053,True,2024-04-01,Tampa
45294.0,"Tampa, FL (MSAD)",2024,3,555.82,551.16,"Tampa, FL (MSAD)",3.64,,,,,,,,,,,,,"Tampa, FL",386180.5875532402,74392.0,621.0,5.191157484047212,True,2024-07-01,Tampa
45294.0,"Tampa, FL (MSAD)",2024,4,546.3,548.46,"Tampa, FL (MSAD)",3.88,,,,,,,,,,,,,"Tampa, FL",381938.98508868384,74392.0,621.0,5.134140567382028,True,2024-10-01,Tampa
